Date,User,Tweet
26-10-2016 00:00,jamisonsocial,Implied probability of a Dec #InterestRateHike stands at 69.9% #Inflation #Bonds #jfginsights https://t.co/r8DKRuMtvn
25-10-2016 21:32,jamisonsocial,#FOMC Vice-Chair Dudley believes an #InterestRateHike before end of 2016 makes sense #Inflation #Bonds #jfginsights https://t.co/r8DKRuMtvn
22-10-2016 01:32,STForex_Ltd,"#STForex ???? ??????? #FED ??????? ????????? ?????? #InterestRateHike ,  ? ????????? ?????? ????????????? ? ????????https://t.co/MqXzdhjBCR https://t.co/MPvkqu38N1"
18-10-2016 23:32,jamisonsocial,Sept #FOMC mtg shows several officials feel an #InterestRateHike is needed ìfairly soonî #InterestRates #jfginsights https://t.co/CaVAPoFWZk
13-10-2016 18:31,jamisonsocial,Chances of an #InterestRateHike in December is around 72% #Bonds #Economy #jfginsights https://t.co/LFqz0jtavR
13-10-2016 00:51,jeanneyurman,#Fed #InterestRateHike in September was a 'Close Call' https://t.co/uWc8dKI2KT via @TheStreet
11-10-2016 22:32,jamisonsocial,Recent data still seems to suggest an #InterestRateHike this Dec from the #USFed #Inflation #Economy #jfginsights https://t.co/LFqz0jtavR
08-10-2016 21:19,BoB2Trader,The downside of a December #InterestRateHike on #REIT #shares may be fully priced in at this point. $VNQ [2/2]
08-10-2016 02:39,ana_athana,Despedimos la semana en rojo #wallstreet #jobsreport #Fed #interestratehike Check out https://t.co/W1SVwqHMpc @desdewallstreet
05-10-2016 18:45,jamisonsocial,#InterestRateHike expectations ended slightly higher at the end of last week #Inflation #Economy #jfginsights https://t.co/m6lNpxmNHk
05-10-2016 17:34,fxnews_call,"FED Interest Rate Update: Is The Shallow Path Good?

https://t.co/l37cCaE3yV

#fedratehike #fomc #interestratehike #Fed"
04-10-2016 14:16,PrithvirajRSBL,#RSBL #Goldminers #FederalReserve #interestratehike. https://t.co/5oFXCU2bLa
01-10-2016 23:00,moneymorning,How to Invest After an #InterestRateHike https://t.co/FxLTZFpl9L https://t.co/MJnpvf4Vvq
01-10-2016 10:30,moneymorning,How to Invest After an #InterestRateHike https://t.co/LQhE0NAvTm https://t.co/iDCpELtHuI
29-09-2016 01:30,moneymorning,How to Invest After an #InterestRateHike https://t.co/XCtEPHmM16
21-09-2016 13:30,moneymorning,These Three Industries Benefit the Most from an #InterestRateHike https://t.co/UY2wSZgzbd https://t.co/Pf7f8rMSOI
21-09-2016 00:30,moneymorning,These Three Industries Benefit the Most from an #InterestRateHike https://t.co/L3BHp9IlB2
20-09-2016 11:30,moneymorning,These Three Industries Benefit the Most from an #InterestRateHike https://t.co/GdcPsQccmy
14-09-2016 19:00,jamisonsocial,#InterestRateHike expectations edged up during the week #Inflation #Economy #Bonds #jfginsights https://t.co/9uyrUHmXW4
14-09-2016 01:33,jamisonsocial,#USFed #Rosengren said a case can be made for #InterestRateHike #Bonds #jfginsights https://t.co/9uyrUHmXW4
13-09-2016 22:10,jamisonsocial,Weekly @MBAMortgage showed a growth in applications by almost 1% #InterestRateHike #jfginsights https://t.co/9uyrUHmXW4
11-09-2016 21:00,moneymorning,ICYMI: Will a September #FederalReserve #InterestRateHike Happen? https://t.co/UZwK4YFOEM https://t.co/M3CXRFaqg4
11-09-2016 07:00,moneymorning,ICYMI: Will a September #FederalReserve #InterestRateHike Happen? https://t.co/T3yfA2cvqQ https://t.co/4QK4PoQI7U
06-09-2016 22:45,jamisonsocial,Poor #JobsReports on Thurs/Fri last week lowered chances for Sept #InterestRateHike #Inflation #Economy #jfginsights https://t.co/8zDWz7DZyh
06-09-2016 22:03,jamisonsocial,#Economic reports supported a Sept #InterestRateHike #Inflation #Economy #jfginsights https://t.co/8zDWz7mo9H
31-08-2016 22:19,MPBorman,Examining the Impact of an #InterestRateHike https://t.co/Q3s5lCNBz8 @DU_Press #corpgov #CEO #CFO #Board #treasury https://t.co/e9LiHM9mm5
31-08-2016 02:18,LPLResearch,Fed #InterestRateHike Is Going To Turn The Tide https://t.co/0BJwZ6R4jX @JohnCanallyís expectations via @fxnews_call
30-08-2016 21:45,jamisonsocial,#Fischer said that more than one #InterestRateHike could occur #inflation #jfginsights https://t.co/BvJDK2l3Nw
29-08-2016 23:00,jamisonsocial,#FedChair #JanetYellen suggested a #InterestRateHike sooner than expected #Inflation #Economy #jfginsights https://t.co/BvJDK2l3Nw
26-08-2016 21:03,atestafyr,"Fedís #Yellen: case for #InterestRateHike has Strengthened

@realDonaldTrump
@Varneyco @cvpayne @LouDobbs #hannity

https://t.co/dOFMKkyWuU"
26-08-2016 19:34,cmarkward03,That's what we like to hear Janet! #interestratehike
26-08-2016 18:47,notredamegrad04,SIX MORE WEEKS OF WINTER!!! #Fed #Yellen #InterestRateHike
22-08-2016 22:49,jamisonsocial,#GlobalEquities lower last week as hints of #InterestRateHike Sept #Economy #jfginsights https://t.co/kAKQ29KGk4
09-08-2016 12:05,athenatradewind,"RBI Governor Raghuram Rajan kept repo rates unchanged 6.50%. CRR, too, was kept unchanged at 4%.
#forex #currency #InterestRatehike"
05-08-2016 20:01,osantaella,Is the #world ready for a new #interestratehike in the #us ?
03-08-2016 22:25,jamisonsocial,#StockMarket doesn't expect an #InterestRateHike until after next July #jfginsights https://t.co/VSXlhEH0Qf
27-07-2016 20:27,FXLikeABoss,"Has an# interestratehike been confirmed in the #UK. #RBS tells the #BoE to back off, but will they? https://t.co/qLNGJxtQPL #GBP"
26-07-2016 22:34,FuturesNews,#Fed #FOMC #InterestRateHike https://t.co/4jlaVJfU7Q
12-07-2016 23:45,jamisonsocial,June #FedMinutes released last week = no rush to #InterestRateHike #jfginsights #Economy: https://t.co/MAmS1WgjDW
12-07-2016 21:55,jamisonsocial,"#InterestRateHike is low, even for next June #jfginsights #Bonds #Stockmarket https://t.co/MAmS1WgjDW"
12-07-2016 20:05,jamisonsocial,#us10y dropped to an all-time closing low of 1.368% last week #jfginsights #InterestRateHike https://t.co/MAmS1WgjDW
07-07-2016 22:55,Wendy_CBInsight,"The #Fed wants 3 things before an #interestratehike, and at least one wonít happen this year https://t.co/mTbHcp2dd2 https://t.co/dhb2wNxv8c"
07-07-2016 20:35,David_CBInsight,"The #Fed wants 3 things before an #interestratehike, and at least one wonít happen this year https://t.co/Irjk43aaGK https://t.co/yAmRVveo5I"
06-07-2016 00:06,jamisonsocial,Expectations of #InterestRateHike lowered - pushed into the future: #brexit #jfginsights https://t.co/2rc970f0EJ
29-06-2016 17:17,jamisonsocial,"#Brexit = #InterestRateHike off the table anytime soon: #jfginsights, #bonds #volatility: https://t.co/uczR5ZGgsN"
28-06-2016 18:52,jamisonsocial,#TradeAgreements #InterestRateHike #Recessions - who knows what will happen in the #Brexit aftermath #jfginsights https://t.co/rZM4dvaJ6w
21-06-2016 23:31,jamisonsocial,10-year #Germanbund below zero-first time ever: #InterestRateHike. #Brexit #economy #jfginsights: https://t.co/Tk9QP9M3T1
21-06-2016 19:56,jamisonsocial,Dove #Bullard believes one #InterestRateHike warranted through 2018: #bonds #economy #jfginsights: https://t.co/oSEXEF4UhB
16-06-2016 01:04,TheDonLebron,Yellen's keeping rates steady. https://t.co/rLXjaMph9i #cre #InterestRateHike #FedRate #JanetYellen https://t.co/RBRYlshoBC
16-06-2016 00:45,Bisnow,Yellen's keeping rates steady. https://t.co/XwRfj2J08D #cre #InterestRateHike #FedRate #JanetYellen https://t.co/c74pa0wf8r
15-06-2016 20:48,jamisonsocial,"Last week #Jobs were just under expectations @ 264,000: #jfginsights #InterestRateHike #economy: https://t.co/DODNBB2OLz"
15-06-2016 20:06,jamisonsocial,Last week #Yellen dropped  ìin the coming monthsî an #InterestRateHike: #jfginsights #bonds: https://t.co/DODNBB2OLz
15-06-2016 01:29,jamisonsocial,Last week #10YearTreasury fell to 1.64% from 1.70%: #jfginsights #bonds #interestRateHike: https://t.co/DODNBB2OLz
07-06-2016 23:19,vbcefx,"To Hike, or not to Hike? That is the question. Check out our blog for more! https://t.co/xOmfVVdtmB #interestratehike #usfederalreserve #fx"
07-06-2016 21:33,jamisonsocial,Doubts on #FMOC #InterestRateHike - #futures fell to 6% probably from 30%: #jfginsights: #economy https://t.co/KZt3ISsARU
07-06-2016 00:14,jamisonsocial,Last week #Investors looked for clarity from the #Fed on an #InterestRateHike: #jfginsights: https://t.co/KZt3ISsARU
06-06-2016 22:51,TheDonLebron,Yellen vague about rate hike timing federalreserve https://t.co/7IPyodWcMx #cre #InterestRateHike #FedRate https://t.co/MlB1Gb4cY9
06-06-2016 22:45,Bisnow,Yellen vague about rate hike timing @federalreserve https://t.co/hdIG2dOGGw #cre #InterestRateHike #FedRate https://t.co/AgK6Kh28zu
06-06-2016 12:21,TraderDza,FED hike probability: 4% in June. 27% in July... only 58% in December. #InterestRateHike
06-06-2016 10:15,RWBirdsall,"OR, was #Hiring stalled by anticipated #FederalReserve #InterestRateHike? Loss of cheap gasoline #Stimulus? 
https://t.co/kO6mwnovWr/s/coD7"
04-06-2016 20:22,CSBProperties,#thefed #interestratehike #useconomy https://t.co/ChJdeqowwt
03-06-2016 18:15,joseerose616,"Your move, Yellen #JobsFriday https://t.co/h0IirDvXRO #InterestRateHike"
02-06-2016 23:01,TheDonLebron,Fed says tight labor market pushes up wages. markets https://t.co/4YcvzfMCTd #cre #InterestRateHike https://t.co/WBLDyXejX2
02-06-2016 22:45,Bisnow,Fed says tight labor market pushes up wages. @markets https://t.co/g9UPUWOzpy #cre #InterestRateHike https://t.co/djC8t3P1rD
01-06-2016 21:03,athenatradewind,"#Petro down #OPEC unlikly to curb output-technicl selling too
#Dollar drop agnst #Yen
#Funds trim Jun Rate hike expectatns #InterestRatehike"
01-06-2016 19:58,jamisonsocial,30% probably for June #InterestRateHike; 30% for July: #FMOC #jfginsights #bonds #stockmarket: https://t.co/tNcpgoy2hZ
01-06-2016 02:18,jamisonsocial,Last week #GlobalEquities rallied thanks to expectations of an #InterestRateHike: #jfginsights: https://t.co/Xb4Hnp8YCE
30-05-2016 08:58,nmaithyak,#InterestRates #InterestRateHike #USeconomy #JanetYellen #StockMarket https://t.co/2UkFBBrgQp
25-05-2016 11:58,RakaeshV,To rise or not to rise.... That is the question. #InterestRateHike #economy #USA #tradedeficit #congress
25-05-2016 08:38,StateofGlobe,The ìMarketsî Are A Total Farce: Stocks Pus ... - https://t.co/imO0GdOHA7 - #Bitgold #FinancialMarkets #FOMCMeeting #InterestRateHike
24-05-2016 21:41,jamisonsocial,"Q2 growth showed an uptick in both #EconomicActivity &amp; #inflation: #jfginsights, #stockmarket: #InterestRateHike https://t.co/Tu4238ukrE"
24-05-2016 21:21,jamisonsocial,"April #FMOC  = June or July #InterestRateHike: jfginsights, #stockmarket: https://t.co/Tu4238ukrE"
24-05-2016 20:35,jamisonsocial,"Last Week #10YearNote  was @ 1.85% before rising to 1.90% on #InterestRateHike fears: jfginsights, #stockmarket: https://t.co/Tu4238ukrE"
24-05-2016 07:24,jamisonsocial,"#InterestRateHike discussions helped boost the #USDollar : jfginsights, #stockmarket: https://t.co/Tu4238ukrE"
23-05-2016 22:53,jamisonsocial,"Fear of #InterestRateHike broadcasted by the #FOMC minutes: jfginsights, #stockmarket: https://t.co/Tu4238ukrE"
22-05-2016 21:46,sdlizlifestyle,"Is that how many part-time, #minimumwage #jobs equal full-time with #benefits??! Here comes #interestRateHike ????  https://t.co/UmMVwZlRJM"
22-05-2016 20:19,URspidermonkeys,Final vs UNCA 13-10 #InvestedIn #sponsorship @Outback ?#interestRateHike
22-05-2016 13:32,BoardSecurities,Was just thinking what #TheFed is really #terrified about an #interestRateHike! IS THE 19 TRILLION #in #debt every 1/4 pt effects!! ???? #REAL
20-05-2016 07:42,MADWealth,A June #interestratehike eh? Seems a lot is #afoot... https://t.co/WE5amXOzu4
19-05-2016 19:32,TheDonLebron,Investors are finally listening to the Fed. markets https://t.co/jQUADirQVe #cre #InterestRateHike https://t.co/WQjLFvLmOv
19-05-2016 19:30,Bisnow,Investors are finally listening to the Fed. @markets https://t.co/rV4KLtFdDs #cre #InterestRateHike https://t.co/xxvYjc9DiO
18-05-2016 13:19,MmMoneymaker01,Fear of #InterestRateHike in America Causing Trouble for #GlobalMarket https://t.co/noHrNwzUNa https://t.co/UTDytpEUD4
16-05-2016 22:43,jamisonsocial,#Fed officials warned of a possible #Interestratehike in June: #jfginsights #economy #StockMarket: https://t.co/KitMvkKo67
06-05-2016 18:27,aljamous,#US April weak #JobReport and #Unemployment #data will definitely change the calculations of those betting on #InterestRateHike this year.
05-05-2016 01:36,FinancialNinja_,@FitchRatings False promise of helicopter #money  https://t.co/yjWlYFwu6w #economics #finance #InterestRateHike This can't last.
05-05-2016 00:44,jamisonsocial,#FOMC statement could signal an #InterestRateHike June? #jfginsights: https://t.co/IJMPahp15v
04-05-2016 19:53,WilsonNesbitt,Northern Ireland property owners in negative equity at risk from rate rise - https://t.co/nqAVSBaBQa - #InterestRateHike #property
03-05-2016 01:37,CredentWealth,This week: No #InterestRateHike from the Fed and decisions from the Bank of Japan. Read more in our recap: https://t.co/ZMocXSD3wS
26-04-2016 02:15,jamisonsocial,#FOMC announces Wednesday policy on ìInterestRateHike: #jfginsights: https://t.co/QhvfRCEMAz
07-04-2016 06:35,AIRAPLC,Federal reserve was split over decision to delay interest rate hike https://t.co/t0JhhwjrZA #interestratehike https://t.co/KLAk0wH9Tv
31-03-2016 20:49,TheDonLebron,Distorted Markets: Real Estate Is Riskier Than You Think https://t.co/eQmFIoPWmF #cre #InterestRateHike https://t.co/A3acCcbCXQ
31-03-2016 20:30,Bisnow,Distorted Markets: Real Estate Is Riskier Than You Think https://t.co/LINxR2uUDD #cre #InterestRateHike https://t.co/Fwb2s5sd3P
30-03-2016 19:52,TheDonLebron,Fed Chair: Global Turmoil Justifies Rate-Hike Hesitation https://t.co/07SDI10eH9 #cre #InterestRateHike #FedRate https://t.co/wyTrtsHoXa
30-03-2016 19:45,Bisnow,Fed Chair: Global Turmoil Justifies Rate-Hike Hesitation https://t.co/PeuXcW6jql #cre #InterestRateHike #FedRate https://t.co/i7VaOPaLsZ
26-03-2016 22:39,haqq_abdul2616,Expertsí take: US Fed may hike rates in April by @kotaksecurities #economynews #interestratehike https://t.co/a9htlxuoTP via @SlideShare
23-03-2016 06:36,TheDonLebron,Two Fed Officials Point To April Rate Hike https://t.co/UbA4RGvnwZ #cre #InterestRateHike #FedRate #JohnWilliams https://t.co/oJxNN7RTyz
23-03-2016 06:30,Bisnow,Two Fed Officials Point To April Rate Hike https://t.co/A0mOz0xqDt #cre #InterestRateHike #FedRate #JohnWilliams https://t.co/cuEuC2qXfA
17-03-2016 21:23,JoanneGJoseph,He says consumers have already cut back on big ticket items like cars.#InterestRateHike
17-03-2016 20:02,tranhlapo,So many things happening in SA #Guptas #FIFA #InterestRateHike
17-03-2016 19:17,ThapeloMan,The Movember mustache don has struck again #InterestRateHike
17-03-2016 19:03,gonnatryagain,Another serious blow to economic hardships for average South Africans #interestratehike.  Woe is us!
17-03-2016 19:01,shaz0621,"The MPC decided to increase the repurchase rate by .25 basis point to 7%, tough times ahead for us indebted south Africans #InterestRateHike"
17-03-2016 18:59,MsPerrett,I don't even own a belt to tighten #interestratehike
17-03-2016 18:55,LebogangMatji,"Repo rate increased to 7%,  prime at 10. 50% #InterestRateHike  ??"
03-03-2016 21:14,TheDonLebron,UBS: Negative Rates Ecourage Risky Lending https://t.co/CzeqUnS40i #cre #InterestRateHike #FedRate #LendingPractiÖ https://t.co/doD6c7KaL2
03-03-2016 21:00,Bisnow,UBS: Negative Rates Ecourage Risky Lending https://t.co/vtkvXDk2yf #cre #InterestRateHike #FedRate #LendingPractices https://t.co/uslB0Cklva
25-02-2016 21:48,DBECanada,#DBENEWS #Ontario at #risk to #InterestRateHike: #FraserInstitute - #ONPoli #Corruption #Bribery #Scandal #Waste https://t.co/TS8jJ0HYZJ
23-02-2016 20:45,TheDonLebron,All Eyes On The Fed After Hot Inflation Data  https://t.co/sYovq8hCPt #cre #FederalReserve #InterestRateHike https://t.co/GAiaFANjgu
23-02-2016 20:30,Bisnow,All Eyes On The Fed After Hot Inflation Data  https://t.co/IbKZDiURfn #cre #FederalReserve #InterestRateHike https://t.co/4m08OD9RrZ
19-02-2016 21:33,TheDonLebron,VIDEO: S&amp;P Sees Strongest Rally Since August https://t.co/Tl7ai3meiK #cre #InterestRateHike #FedRate #JanetYellen https://t.co/nLAEEOIT5r
19-02-2016 21:30,Bisnow,VIDEO: S&amp;P Sees Strongest Rally Since August https://t.co/4wZYbNBsZw #cre #InterestRateHike #FedRate #JanetYellen https://t.co/Hn1xsIqvUR
19-02-2016 20:16,TheDonLebron,Banks Tighten Terms On Commercial Real Estate Credit https://t.co/araaSMo0ke #cre #InterestRateHike #FedRate https://t.co/YjsvwgNtrc
19-02-2016 20:15,Bisnow,Banks Tighten Terms On Commercial Real Estate Credit https://t.co/M7JugNS6Bv #cre #InterestRateHike #FedRate https://t.co/ryRvBl8Wka
19-02-2016 12:56,Astrid_147L,Powerball anyone? #interestRateHike
17-02-2016 13:01,ramanavekar,#FRC Janet Yellen indicated that #FED may stop #interestRateHike in future 2 rein over #volatileMarkets.
16-02-2016 22:05,TheDonLebron,Must REIT: Public Storage Doubles S&amp;P 500 Performance https://t.co/M7hSxwJyHd #cre #InterestRateHike #FedRate #SPÖ https://t.co/yqji8JulAg
16-02-2016 22:00,Bisnow,Must REIT: Public Storage Doubles S&amp;P 500 Performance https://t.co/QvPPQtiLBd #cre #InterestRateHike #FedRate #SP500 https://t.co/uQcASMatUY
09-02-2016 04:30,TheDonLebron,Jobs Report Keeps Fed Guessing About Rate Hike Decision https://t.co/yqdm6NlBdP #cre #InterestRateHike #FedRate https://t.co/jpbijqWrXY
09-02-2016 04:15,Bisnow,Jobs Report Keeps Fed Guessing About Rate Hike Decision https://t.co/YfQnGutD1t #cre #InterestRateHike #FedRate https://t.co/5RW0K3ih0B
08-02-2016 22:50,Your2ndAddress,Want to buy a home? Read these 7 critical tips in light of the #InterestRateHike first.  https://t.co/5xEj4i1cZ4 @bnxnews
06-02-2016 13:44,RWBirdsall,IF SAID IF 4.9% #Unemployment and #WagesRising than time for another #FederalReserve #InterestRateHike despite  #StockMarket #BearMarket.
06-02-2016 00:11,TheDonLebron,US Unemployment Falls To 8-Year Low https://t.co/rAD1cllqpt #cre #InterestRateHike #FedRate #JobGrowth https://t.co/9iiTAACncN
06-02-2016 00:00,Bisnow,US Unemployment Falls To 8-Year Low https://t.co/abzJD1kRvu #cre #InterestRateHike #FedRate #JobGrowth https://t.co/UZGHfT9c0T
04-02-2016 08:57,athenatradewind,#USDX  fell on growing ideas US Fed Bank wud take slow approach to #InterestRatehike
04-02-2016 08:54,athenatradewind,#USDX fell 1.50%-single biggst fall since Jan on likly more delay in US #InterestRatehike but Funds overluk USDX-focus on World suply demand
03-02-2016 21:50,jamisonsocial,#FederalReserve said strong #labor didnít take an #InterestRateHike off the table: #jfginsights #financialadvisor https://t.co/7HP0N6lR9h
29-01-2016 18:30,bdograds,"Our COO of BDO Wealth Advisers, Ricardo Teixeira, speaks to @CNBCAfrica about the #InterestRateHike and how... https://t.co/SkvXNckjTS"
29-01-2016 18:30,bdograds,"Our COO of BDO Wealth Advisers, Ricardo Teixeira, speaks to @CNBCAfrica about the #InterestRateHike and how consumers can adjust their..."
29-01-2016 18:30,BDO_SA,"Our COO of BDO Wealth Advisers, Ricardo Teixeira, speaks to @CNBCAfrica about the #InterestRateHike and how consumers can adjust their..."
29-01-2016 15:40,LebogangTsele,Today's top entrepreneurship and business stories #SMESA @VinnyLingham #InterestRateHike #WomenEntreps Dominate https://t.co/s6IxMs2QVR
29-01-2016 02:31,TheDonLebron,Fed Likely To Hold Off On Second Rate Hike https://t.co/3OpMPeum45 #cre #FederalReserve #InterestRateHike https://t.co/CmeWwIyo6P
29-01-2016 02:30,Bisnow,Fed Likely To Hold Off On Second Rate Hike https://t.co/Eh2m8BFaYh #cre #FederalReserve #InterestRateHike https://t.co/QjT6vetACm
28-01-2016 22:27,kmbedzi26,#InterestRateHike got some of us like https://t.co/tYXZH45T8H
28-01-2016 21:41,jamisonsocial,#CPI rose 0.7% in 2015 = #InterestRateHike? #jfginsights #financialadvisor #stockmarket #volatility https://t.co/09BvCrvOWi
28-01-2016 21:00,Tanchi_Consult,All businesses will be digging deeper into their pockets after the budget speech on 24 February. #SARB #InterestRateHike
28-01-2016 20:59,Tanchi_Consult,The SARB has raised the repo rate by 50 basis points in an effort to counter the rands slump. #SARB #InterestRateHike
28-01-2016 19:30,TlouSinky,"As well lose more than we gain #SARB #interestRateHike
Financially depressed and Emotionally depressed"
28-01-2016 19:30,ChachaFumane,I want to be angry at someone... Growing up is hard! #InterestRateHike
28-01-2016 18:53,nofoto_lumka,50 bps? #interestratehike
28-01-2016 11:51,Jamiatsa_Ecofin,Let's hope these companies don't make ANOTHER announcement after the looming #InterestRateHike  @Jamiatsa https://t.co/TMjDWbjmWm
28-01-2016 05:15,Bisnow,$82B Hedge Fund Manager: The 75-Year Super-Cycle Is Coming To An End https://t.co/1IUds1xnMI #cre #InterestRateHike https://t.co/AorH9DENOT
27-01-2016 22:47,pmachaba,So by this time tomorrow we will know for sure that we drowning in debts. The Reserve Bank will announce #InterestRateHike ??
26-01-2016 23:15,jamisonsocial,"#Stockmarket, #Economy &amp; strong #USDollar = slowdown: #jfginsights #financialadvisor #interestratehike #volatility https://t.co/eqYGVU1jao"
14-01-2016 23:45,DripDripSplash1,"Piet Niel, head of SAIT talks about  the #InterestRateHike #BizSense #Dstv405 https://t.co/QUQHDELIdW"
14-01-2016 22:30,Bisnow,Report: Lending Standards Set To Drop Even Lower https://t.co/vCUEYUgJJr #cre #InterestRateHike #FedRate https://t.co/5MG2aJphgs
12-01-2016 01:15,Bisnow,Report: The Global Property Market Will Slow Down In 2016 https://t.co/a62951NUfM #cre #InterestRateHike #FedRate https://t.co/4VAsJ6Ncho
10-01-2016 03:01,CarterTeamNC,WOODARD: Interest rate hike effect on mortgages unclear† https://t.co/jpupItHg6u #JimWoodard #interestratehike
08-01-2016 00:01,gav_pat,Bet the #highstreet is thrilled about this #interestratehike #moremisery https://t.co/mM1PifFyT9
06-01-2016 04:44,elainedtaylor,"3 Min. Gold News - interview synopsis @JamesGRickards w/ #BoomBust - Jan 5, 2016 https://t.co/3FQtlD1cXH #2016 #IMF #interestratehike"
03-01-2016 22:00,WhitmanatSU,RT @FortuneMagazine: Hereís how much interest rates will rise in 2016 https://t.co/rySiC6Rjhb #interestratehike
30-12-2015 21:40,jamisonsocial,#USDollar =traders taking profits? #stockmarket #volatility #jfginsights  #interestratehike #currency https://t.co/BFZoHcMBtc
30-12-2015 06:12,CreativeInv,"#yellen #interestratehike  EllisonReport, 12/22: #InterestRates are Bad for Black People; GOP primary colors  https://t.co/VjSU7YEZo6"
22-12-2015 22:30,Bisnow,C&amp;W: Fed Rate Hike Should Be 'Celebrated' https://t.co/BT2Or3wOFb #cre #FederalReserve #InterestRateHike #CRE https://t.co/JmORSeaZvI
22-12-2015 21:25,AmericanCentury,.@IBDinvestors: #InterestRateHike may erode appeal of utility #stocks. https://t.co/NoXHbak4SK https://t.co/wB9KBhGG2w
19-12-2015 03:04,maverickgroupre,"At the least, it's a sign that the economy is looking up. #realestate #interestratehike https://t.co/xtDDOFel7b https://t.co/awU0pueyEP"
18-12-2015 22:00,Bisnow,Is There Trouble Ahead for REITs? https://t.co/7nnPaEGqxi #cre #REITs #InterestRateHike #FedRate #MSCIREITIndex https://t.co/Mw5KpAnvia
18-12-2015 12:30,MaurizioFappani,US #InterestRateHike Likely To Add To Downward Pressure On China's #Yuan ?~Some Analysts Say Falls May Be Less ... https://t.co/40E9wqOK0X
18-12-2015 06:39,nicohof1,So the ìFedî Raised the #Interest Rate!! https://t.co/8AYF3FIVj3 via stuffyourpig #interestratehike #personalfinaÖ https://t.co/5fajwt4Lh9
18-12-2015 05:09,Crown_Financial,"Federal Reserve Hikes Interest Rates #fed #federalreserve #interestratehike
https://t.co/Arhw3TR4jo https://t.co/zwfVZFEY7R"
18-12-2015 04:42,debra_janes,Let's talk about what this means for the timing of your buy-sell in the coming year! #realestate #interestratehike https://t.co/LOnL6Uc1lL
18-12-2015 03:36,DJLUXEHOMES,Let's talk about what this means for the timing of your buy-sell in the coming year! #realestate #interestratehike https://t.co/Z8P1YQ22J7
17-12-2015 21:45,Bisnow,BREAKING: Fed Announces Interest Rate Hike https://t.co/6OHUG1uDKo #cre #InterestRates #InterestRateHike #FedRate https://t.co/CWSOk36g31
17-12-2015 18:40,dmitchinson,@jillonmoney joins us now to talk about the #interestratehike on the @kfbk Morning News.
17-12-2015 17:37,WOODRADIO,"She called it 9 years ago. Now, what does the #InterestRateHike mean for you? @jillonmoney https://t.co/jl6I5Hvmlm https://t.co/G5rERHIJQl"
17-12-2015 06:23,CharlesRealty,Encouraging words about today's increase in the interest rate. #interestratehike #homebuying #federalreserve... https://t.co/sfVTxri0xN
17-12-2015 03:10,DESommerfield,Today is all #StarWars and #InterestRateHike. Pretty much no room for anything else in the news. #SMM
17-12-2015 03:05,AlanBestBuysTV,Alan's Notebook https://t.co/UJxW57q4nF via @AlanBestBuysTV #Lumpofcoal from the #Fed #FederalReserve #InterestRateHike #creditcards
17-12-2015 02:30,TalkMarkets,#Fed Delivers A Hawkish #InterestRateHike https://t.co/x4MHG5z4bQ
17-12-2015 02:09,wyattresearch,"#Fed Raises Interest Rates for the First Time in 9 Years. #InterestRateHike #Markets
https://t.co/AthlrmgAPa"
17-12-2015 01:21,RealMarkKennedy,"Yellen:
FED to Monitor closely all markets #InterestRateHike #FederalReserve"
17-12-2015 01:20,stingom,The #federalreserve has rased a key interest rate for the first time since 2008.  An #interestratehike is a GREAT... https://t.co/NClhd6CHYl
17-12-2015 01:18,RealMarkKennedy,"Yellen:
Neutral rated should gradually move higher over time
Pace of rises tied to data
#InterestRateHike #FederalReserve"
17-12-2015 01:12,WBEN,Janet Yellen says the economy is performing well and the @federalreserve committee felt #InterestRateHike was appropriate.
17-12-2015 01:08,EconomicCrisis,"#FederalReserve rate hike - - as expected, #Fed ups interest rate, first #interestratehike in 9 years; https://t.co/5gyjvtZiLm"
17-12-2015 01:01,YelenaMaleyev,Fed announces #interestratehike. What you need to know https://t.co/P22xxrbl1w
17-12-2015 00:56,nahariyasurf,"Fed Ends Zero-Rate Era, Signals 4 Quarter-Point 2016 Increase https://t.co/Lp0SxfzhC8 via Bloomberg LP #InterestRateHike #2016Hikes @busineÖ"
17-12-2015 00:54,Upol,#interestratehike #federalreserve  https://t.co/Gyo8iTKZ6Y
17-12-2015 00:36,DaPennystockDon,Fed sees rates around 1.375 percent at end 2016 https://t.co/03KEPde4vn #breakingnews #InterestRateHike #FederalReserve
17-12-2015 00:35,HeyAmyHugg,".@ChristineRomans @CNN on economy: ""Patient is out of the hospital and healthy again."" 
#InterestRateHike"
17-12-2015 00:33,kirbebetter,Finally the Fed has raised the interest rates. #interestrates #FedDecision #fed #interestratehike
17-12-2015 00:32,vbcefx,BREAKING NEWS - U.S. @federalreserve raises benchmark interest rate by 0.25% #interestratehike https://t.co/BSnG2ihIiw
16-12-2015 22:09,brookejeverest,It's Fed Day! An #InterestRateHike in nearly a decade is widely anticipated. #HousingStarts and Building Permits both better than expected.
16-12-2015 21:35,ToddDwyer,#Economists Overwhelmingly Expect Fed to Raise Interest Rates this month! #interestratehike #interest #economy... https://t.co/EYKasV7UBf
16-12-2015 19:54,NAIOP,Viewpoints: Interest Rate Hike https://t.co/JElJSYfdBd #news #perspectives #cre #federalreserve #interestratehike
16-12-2015 17:17,CIS_ASSET_MGNT,"#ProsandCons #InterestRateHike #Fed
  https://t.co/TGLZ2SfiII"
